"Term","Ontology","set.mean","set.size","z.score","genes"
"GO:0006754","ATP biosynthetic process","BP",10.3727303039956,100,6.37758206125283,"7415;498;518;4729;4710;539;509;10476;4535;516;4536;6391;522;515;4712;9551;4537;10632;9556;4540;4709;4718;142;4711;4702;4722;201163;4704;4541;6392;506;4706;4698;226;4509;4694;10165;4508;514;4725;6389;7114;523;4707;2023;7040;4700;4539;4696;517;513;4719;5465;4695;1353;4731;521;4713;134145;6901;4716;4715;4538;54539;84833;30968;4723;126328;4717;4714;4724;4701;55967;51422;4708;283120;51079;84277;318;65018;790955;6390;4726;3948;374291;4720;3988;9605;527;3565;4705;4728;10891;27109;54209;55022;55811;56848;65990;267020"
"GO:0006089","lactate metabolic process","BP",19.9208645136988,17,6.376156571088,"3939;11315;3945;7157;57380;3091;3029;3948;89;5208;8864;25953;57103;92483;160287;197257;347862"
"GO:0051642","centrosome localization","BP",15.5110553451366,32,6.37275259607196,"9787;6790;29899;4085;259266;54820;5362;25777;90410;126353;7430;51199;5048;5903;55726;56288;1783;51134;81565;23299;3799;4682;117583;55171;51490;1739;23224;5314;10142;23353;29109;285025"
"GO:0061842","microtubule organizing center localization","BP",15.5110553451366,32,6.37275259607196,"9787;6790;29899;4085;259266;54820;5362;25777;90410;126353;7430;51199;5048;5903;55726;56288;1783;51134;81565;23299;3799;4682;117583;55171;51490;1739;23224;5314;10142;23353;29109;285025"
"GO:2000278","regulation of DNA biosynthetic process","BP",9.90351095055122,115,6.36111132186826,"10576;890;80119;9314;3320;3181;3178;10694;1026;3192;3776;6950;3326;7520;3183;5394;3184;10575;7013;7203;79618;4609;2247;26585;10728;22948;908;8550;9212;55135;25849;5594;4751;80169;65057;6714;64282;25970;5985;7157;7027;5111;1111;1545;100134934;50507;8658;4221;5155;5983;55226;28984;1499;4772;1602;54984;64094;4216;23381;167227;80351;10039;5982;64855;1736;5595;4931;545;79075;9767;54921;79960;27000;5073;94;5588;10715;25865;11284;84289;225689;11232;7014;10574;11143;79977;23338;143;5570;92345;5609;472;659;2185;2264;2671;4880;5159;5984;7124;7398;9104;9370;23293;25913;26272;26277;27063;51147;54464;54552;63922;64769;79991;140609"
"GO:0003697","single-stranded DNA binding","MF",9.8155345982987,118,6.35273622836425,"8880;1660;3146;3148;10051;9361;3181;3178;3192;10623;51729;5886;64710;4436;5094;10923;5093;7013;4173;6117;5965;7150;7247;10592;80169;3297;63901;4175;55388;23168;56652;55775;6119;7157;5395;79035;54386;2072;56941;6742;4437;2073;641;100134934;51567;6419;4172;4174;10635;8939;23648;10111;55247;4171;83932;3329;9401;51444;5892;7156;4176;54840;10128;25939;7257;8438;253714;5888;78995;56852;1663;5937;57599;50485;254528;3508;23137;5890;5436;2067;5437;126074;7508;6594;79677;5887;5457;6118;7014;5422;158401;8318;84515;84893;11277;64859;170506;170463;254394;5893;675;1408;3507;3512;4137;4292;5813;5814;11144;23635;25913;29935;54039;55086;57109;79159;79991;84083"
"GO:1990173","protein localization to nucleoplasm","BP",21.4271327956849,14,6.32298212847416,"10576;10694;6950;10575;7203;84897;22948;908;55135;51574;56257;29997;1736;10574"
"GO:0022624","proteasome accessory complex","CC",17.5144894378204,23,6.31744779487631,"5701;5707;9861;5700;5713;5709;10213;5706;5718;5717;5708;5719;5702;5705;10197;5710;5720;11047;5711;5721;5704;5714;5715"
"GO:0032506","cytokinetic process","BP",13.838157147562,42,6.26875374677549,"10112;54443;29127;56907;1894;55165;10015;9212;9585;387;92421;91782;375;5339;51652;23636;10788;116840;8826;51429;128239;129531;112574;200942;54784;84501;55909;311;257364;5119;6683;29082;9525;128866;79643;6242;27183;4627;25978;27243;51510;57132"
"GO:0043484","regulation of RNA splicing","BP",8.67594216378793,172,6.25060586774162,"6428;6426;3188;3312;3190;2081;3181;3178;3185;10657;8087;6434;3303;3192;10137;6432;27316;10772;23326;494115;6651;9588;29896;2926;4154;22938;57703;5935;2521;23210;23450;10262;146713;6431;4691;4928;6625;3187;11338;9913;5936;10656;56943;81669;22827;51574;5725;83443;2332;3191;8882;7536;9967;10250;79026;93624;64863;10284;6733;57060;54845;9939;9130;80004;29890;54407;4869;284695;91746;112869;5430;27332;10181;4686;6231;1153;7072;6314;6429;10629;9584;6880;10474;5295;55147;79084;8850;1655;27097;1207;1198;79171;1196;55578;135295;8464;1859;9513;8227;8295;51341;10419;10521;23064;56853;57716;282996;10921;9991;10658;708;58155;5978;6433;6883;60680;9444;389677;9589;387597;84081;6207;7009;26528;8241;22927;2334;55544;8683;6732;57396;117143;56970;58517;54033;10084;84872;10150;676;1195;2648;3167;3189;4116;4654;4857;4858;6881;10179;10659;10922;11189;23076;23543;27339;54502;54715;55234;55696;55796;57018;60677;64783;79066;83989;84530;92906;113146;221662;283375;286676;404266"
"GO:0051347","positive regulation of transferase activity","BP",6.94407399917383,398,6.24042416397248,"7422;84722;991;10576;5347;22974;57761;11065;7332;9314;1654;51704;801;3320;2081;8795;3181;1435;79866;1894;1026;5621;6950;1742;5478;2263;8543;3326;9928;7520;2547;133619;7042;3184;7048;1622;1857;10575;57214;79618;4609;2261;6500;2247;493;26585;10461;805;10728;808;11315;8550;8312;9212;5310;55135;25849;8797;3815;5594;3654;387;4751;2146;65057;91947;7057;4345;6868;10899;7164;4921;5728;3690;6714;150;958;94056;10961;10125;9270;1062;4908;5245;25;5607;100133941;1956;27338;5985;11266;8313;51347;80725;207;5111;5605;1950;1917;896;10210;79092;595;7040;5300;50507;1969;3491;5770;8658;2013;7301;5155;8091;23531;5983;3265;780;5515;9175;5716;4915;22924;10111;28984;1499;7474;57515;51149;8536;2043;335;5170;7804;348;57679;55294;57561;6188;10040;10645;205428;7984;8826;5587;2260;2011;9344;51429;4739;5154;63967;10333;4216;153090;5558;90441;2064;8817;4296;219736;6543;2066;6885;572;4361;6794;101;6091;5571;5899;5747;238;142679;5906;5311;4294;56034;3606;5604;55626;5982;80310;1736;5649;3643;255324;5595;7786;4931;1139;5058;4683;9618;11331;4515;5871;1906;56892;11235;2041;79075;2690;894;796;9770;1616;1942;54921;4233;2065;51422;3553;7329;5073;972;1958;8525;7186;23118;9966;285489;3667;5588;9094;183;8792;22863;7098;10454;7189;653361;6556;51561;284;8555;116986;51719;11284;283;558;225689;5920;2069;11232;65018;10892;7075;1856;1741;114882;10006;1636;6653;29990;3717;2931;5788;23533;79977;1116;2246;2324;3084;4920;152110;245711;154;80829;9894;4057;7564;84254;23328;6187;5570;4486;8106;57091;92345;3791;6352;920;152;22943;1436;25778;5609;8754;8945;2322;4217;55704;3480;55011;114;116;151;185;336;566;648;930;942;1136;1191;1236;1815;1908;1991;2046;2050;2147;2185;2209;2264;2268;2321;2621;2688;2915;3123;3357;3479;3481;3565;3570;3593;3645;3937;3952;4058;4101;4137;4504;4593;4665;4914;4916;4919;5156;5159;5294;5319;5580;5606;5618;5629;5979;5984;6098;6259;6283;6622;6997;7010;7099;7124;7295;8600;9370;9623;9693;10178;10464;10519;10920;10979;11035;11314;23411;25913;27040;29775;51343;51438;54209;54465;55437;57103;57521;63922;64127;64805;84630;92335;114609;120892;128344;140609;143384;146433;146850;219771;256987;284254;345611;353514"
"GO:0022904","respiratory electron transport chain","BP",9.65624425771064,120,6.23988767098773,"891;983;1340;4729;4710;23479;1350;2820;7386;4514;7381;27069;4535;4536;6391;4712;84883;1349;4537;4540;4709;4513;4718;6648;4711;11315;4702;7385;2110;4722;1329;8604;1738;170712;1345;4704;4541;6392;51103;4706;4698;4694;10165;4697;29796;4519;4725;6389;9167;4707;1347;4700;4539;5339;4696;4719;1337;54205;4695;4731;4713;6901;4716;4715;1327;4538;2108;54949;2629;27089;4723;51142;2109;4717;7384;4714;7388;1351;1716;83943;4724;100532726;4701;55967;4708;51542;440567;92014;4512;11232;65018;790955;10975;6390;4726;83733;9377;1537;374291;79751;4720;29103;637;1346;1355;2819;4705;4728;6622;9997;10514;10891;23369;57017;84701;144363;246269;341947;388753;107075310"
"GO:1902749","regulation of cell cycle G2/M phase transition","BP",9.8297807000642,113,6.23028132450885,"891;6790;5932;5347;84446;983;1026;26271;5885;1063;9928;5087;4998;995;23476;9212;80169;3306;1019;8870;92421;65123;580;6240;55920;51347;7157;79035;1111;595;8883;5884;29980;994;993;6604;641;56658;351;29997;22976;79621;90381;51514;60672;8766;4869;10111;1017;51149;79184;54984;57099;84142;9344;9088;8317;63967;55743;219736;22809;4361;84936;25949;79915;29933;990;60561;900;55031;11073;116224;4683;51720;58493;4204;80174;5890;50484;2273;57551;8555;92002;9577;1018;8444;672;9525;1112;91603;152110;27133;64859;3364;5889;5569;27183;4303;472;1021;5988;7480;8720;9555;25942;29086;51147;51343;51360;57504;80279;135458;377630"
"GO:0071900","regulation of protein serine/threonine kinase activity","BP",7.63774560998829,270,6.21541587004914,"891;7422;84722;3301;5347;1647;57761;9133;890;1654;1031;801;2081;1033;1026;8692;899;7405;10614;7345;1857;10983;57214;8844;23624;2247;493;901;1032;995;805;808;5291;1027;5310;9113;60;3815;3654;387;324;28951;2146;4067;7057;5468;4331;6868;7164;54922;8900;5728;9479;6714;150;958;94056;10961;10125;4908;25;5607;100133941;1956;11142;51347;207;5605;1030;1950;896;595;7040;7026;993;10221;641;10527;7016;56647;5770;4221;5155;10114;2950;8091;4041;3265;5515;9175;5716;22924;1843;28984;7474;8536;348;81848;6188;9134;205428;7984;2260;9088;7251;6546;9077;5154;10333;4216;153090;2965;2064;8817;5577;4296;6543;6885;1050;101;6091;5899;142679;990;2629;5311;4294;54619;56034;5604;3843;3087;5925;51755;80310;900;57493;3643;255324;7786;898;5058;51191;4515;5871;1906;56892;11235;2690;902;894;80824;10309;3553;7186;4040;10253;5576;183;8792;5997;124790;8812;23560;10454;171392;7189;5575;79935;51719;4763;10252;6609;1856;152559;1028;6653;64853;51763;23533;1022;10636;2246;3064;29950;1849;152110;245711;9146;154;9894;4057;23328;51654;5570;4486;22943;5569;5609;8754;5573;2322;4217;55011;11213;10251;650;859;904;905;1029;1815;1908;1991;2321;2688;3357;4485;4878;4916;5159;5294;5319;5470;5580;5629;5795;6283;6317;6547;6622;6997;7023;7070;7099;7124;8600;8851;8941;9370;9555;9623;9693;10178;10519;10979;11140;11221;11314;11329;23411;26191;26524;27250;29108;54465;54900;57521;64127;79616;80279;85417;93649;120892;146433;146850;219771;345611;388324;645121"
"GO:0034063","stress granule assembly","BP",15.3657686669679,31,6.19506956543602,"4076;9908;1654;9898;11273;10146;636;54915;1965;5563;2332;51441;253943;1656;1153;7072;6228;1778;51657;23215;9802;2886;6311;5562;7812;55239;26065;4137;9100;23369;203228"
"GO:2001242","regulation of intrinsic apoptotic signaling pathway","BP",8.56673257402015,176,6.18485532727121,"1649;6421;3301;26471;5831;1654;3190;6647;3303;7494;9709;4841;599;5478;6201;9181;51616;5366;23028;2534;4609;9774;1032;6648;142;5291;11315;10525;4722;57805;468;8531;29979;201163;3315;9958;9368;7178;27113;9479;2907;84447;6714;3065;90993;10961;114971;53832;10625;6477;4282;7157;207;754;63979;2023;10059;3622;960;5770;5771;138151;9451;79156;7466;8996;54929;6154;64844;1687;10955;6498;1499;1984;9529;10399;51060;55294;25946;6188;4976;6880;83787;8321;54700;8725;55829;55486;572;598;79915;4318;6615;27429;1540;10134;22954;857;4690;5743;55031;8575;7417;51657;4193;2876;51499;3091;6135;220042;5326;3070;972;5883;50484;4487;25793;4780;51079;57007;23604;51024;65018;7009;581;666;138065;84893;51588;7314;80237;3651;596;624;637;1191;2056;2213;2626;3586;3932;4102;4170;4582;4824;5034;5071;5329;5414;5598;5625;6279;6280;6387;6423;6591;7471;8382;8440;8678;8876;10018;10105;10131;10488;11035;23411;26155;27035;29108;29949;54209;55811;120892;219790;259230"
"GO:0070934","CRD-mediated mRNA stabilization","BP",23.2574044659276,11,6.18280990198746,"1660;10643;10492;3192;3184;26986;10644;10642;7812;10605;4904"
"GO:2000058","regulation of ubiquitin-dependent protein catabolic process","BP",8.5265530814916,178,6.16891733900899,"6790;7415;991;5347;57761;2729;3303;55872;9709;5886;8078;6201;8554;3326;90637;23287;1452;8473;27185;9978;9604;7514;1454;4092;285671;11315;57805;8312;9097;29979;9113;22933;127544;79031;28951;51684;3077;2932;29978;10425;11011;5728;8667;3304;255488;25831;4130;9349;84231;11146;6872;8313;6125;207;51105;1950;54467;51322;84074;10444;10221;51667;57630;153769;56658;122809;29997;6613;79016;25820;5716;23376;64326;6923;1017;9529;10399;26259;64418;55294;1263;9655;8517;6880;7874;144165;55743;6599;5371;55170;51548;55070;1050;5747;3093;2629;10134;3300;1453;2272;7337;857;344558;1855;56893;65992;26263;84640;4193;9817;116224;4534;1459;6135;7917;5663;57154;154214;51035;1457;10273;25898;101927423;7041;4780;11236;84456;5887;9781;55212;143941;7341;10755;2931;79699;147686;27351;64110;23429;150684;6449;1601;28996;8239;369;819;859;863;1191;2185;2295;2768;5071;5601;5988;6469;6815;7471;7480;7805;9683;11337;23640;25897;28952;50613;51343;51377;83844;84871;85409;90865;120892;131377;149628;166979;258010;440730"
"GO:0003777","microtubule motor activity","MF",11.6481875210164,66,6.16530654782142,"10112;3833;23046;24137;3832;9493;63971;9928;1781;3835;10126;11004;8632;56992;9585;144132;146909;81930;1767;55083;1062;3800;9126;374654;547;55614;83658;9371;23303;1778;55582;221458;57576;3801;3796;64147;10749;1780;79659;25981;10513;3799;196385;127602;1768;347240;3798;90990;3797;1769;1770;3834;8701;11127;23095;55567;55605;56171;57519;64446;83657;113220;124602;146754;201625;285643"
"GO:0044837","actomyosin contractile ring organization","BP",24.1464810003908,10,6.1628673904656,"54443;29127;1894;10015;5339;10788;8826;128239;6242;27183"
"GO:0008315","G2/MI transition of meiotic cell cycle","BP",28.1133047174491,7,6.15597058276853,"10403;9133;995;994;993;9088;377630"
"GO:0060236","regulation of mitotic spindle organization","BP",13.77200185814,41,6.15309391238495,"84722;5347;22974;10460;79866;29899;3303;3192;1213;5310;92421;6491;91782;3304;4926;126731;51652;23636;1639;79598;1778;10039;4733;79884;5119;79187;163786;29082;9525;128866;256364;79643;55835;8480;2770;7175;25978;27243;51510;57132;79998"
"GO:0016607","nuclear speck","CC",6.83498187989878,413,6.14594385051408,"6421;6428;51138;1647;6426;7490;3550;1665;10933;10051;3014;11170;7919;328;11339;3303;9646;3192;9775;1977;11273;6432;6427;4841;988;10772;8554;8899;6629;23435;6651;1452;3835;5093;23451;5501;10432;9320;4152;11052;10212;57602;9774;6657;22938;24148;10291;23517;28999;10135;665;57703;24144;9907;23198;8539;9295;85403;51319;64332;10450;468;6627;8535;6431;9129;2034;56252;6625;51631;23254;11338;80145;84164;5936;5356;5563;51371;2122;81669;57223;25936;11176;199746;29883;55269;25962;10919;84321;79005;5566;9879;83759;9360;3304;8859;54892;580;25831;25766;55914;55660;367;23091;9967;84324;10915;9158;6938;10250;4707;79719;51322;4338;10210;9541;9404;10284;9984;7486;6733;5300;9939;997;51747;10783;10482;30827;10946;10594;51340;7764;29890;6891;10285;10014;84662;4869;55671;9410;6729;6944;26097;23236;22985;219988;91746;54942;64326;27332;10465;1602;4000;56339;81926;57634;54497;83932;140691;84271;23774;6429;1432;7737;5681;9733;144455;9584;1609;8621;10992;9343;55051;6239;1655;2966;9425;25949;27097;4208;22794;3428;6835;55898;55105;84913;9128;1198;535;25776;26959;126393;1196;50809;5411;728340;51755;135295;55735;5930;64766;6015;204851;1859;10189;55904;202333;79872;26121;10569;79882;124245;8227;8178;10346;5546;26235;10521;57459;2869;10421;9802;51503;8926;3091;3203;56892;163859;11252;5324;9263;7307;3636;11193;79960;9154;55534;5511;80764;54439;7015;79728;5794;5073;10401;23137;8525;29107;79228;26051;6446;11201;8559;25898;2908;123872;4301;10921;127933;55893;124790;5562;93663;26993;10454;79595;51547;54815;8394;2968;79677;58509;8444;51362;64077;199870;3603;9589;49855;10472;84441;10409;124590;25957;84081;140890;102157402;9759;7341;84248;8241;79068;23464;22927;322;6915;7994;2334;55589;4488;91603;64397;116028;1793;8683;54890;2057;80230;9794;23524;6046;56731;339287;9904;8204;8175;6732;8398;80237;3651;55837;10929;8106;58517;113246;8405;26038;54033;8446;10084;170506;3299;11325;6430;374395;163486;80271;10973;4303;55421;5433;190;785;1136;1408;2737;3600;3984;4116;4137;4223;4776;4929;4968;5071;5275;5458;5601;5994;6569;8930;8988;9063;9092;9507;9739;10178;10286;22873;23067;23746;27111;27339;51008;51314;51329;51501;51533;51750;53347;54540;54738;54883;55086;55234;55604;55840;56478;57018;57109;57187;57713;64318;64344;64750;64771;64783;64852;80196;80712;84844;85417;91647;92609;114034;139135;143684;149628;266629;283383;340205;348995;389643"
"GO:0015980","energy derivation by oxidation of organic compounds","BP",7.25940393083896,322,6.14490622522984,"891;7415;26471;498;983;1340;4729;4710;6472;2271;23479;539;509;1350;8802;2820;7386;847;4514;7381;3416;27069;10476;4436;4535;5162;4536;6391;2673;522;5501;515;4712;84883;5834;9551;1349;4537;4693;10632;1737;4190;4540;4709;4513;83931;4718;6648;10728;4711;5255;11315;4702;7385;2110;4722;1329;8604;201163;1738;387;170712;1345;55276;4704;4541;6392;56181;506;51103;4706;2932;4698;178;4509;4694;9945;55753;10165;4508;514;3418;4697;29796;4519;3454;9572;3953;4725;5160;23178;3572;6389;9821;7157;207;9167;80183;92259;4707;8803;7360;1347;4700;4539;5339;4696;4967;29997;513;4719;1337;54205;9852;84275;163702;2632;4695;648791;2548;80025;5499;205327;538;5502;4731;8801;521;4713;65084;134145;6901;205;51294;4716;4715;1327;8445;1431;4538;2108;55829;54949;3421;55847;54539;47;9016;215;135154;2629;93058;2631;23710;30968;27089;48;4723;51142;3658;2109;126328;3643;2997;158;4717;7384;4714;7388;1351;1716;83943;3091;112464;4724;5261;664;2647;100532726;4701;59341;55967;90673;5837;51422;266977;23410;1743;4708;7349;5290;205251;8908;3667;2475;9650;3419;37;51085;51542;5509;51079;440567;92014;84277;79660;2395;4512;113115;79736;11232;2992;65018;790955;5504;10975;3588;84269;402;6390;4726;2931;5836;51763;83733;1352;3420;9377;89801;50;1537;5256;11277;34;374291;7262;79751;4720;84300;125965;114789;23530;80219;8987;4191;29103;8660;89;208;637;863;1346;1355;1544;2642;2645;2819;3417;3479;3481;3565;3795;3952;4160;4504;4705;4728;4776;4843;5018;5167;5213;5257;5260;5443;5500;5506;5507;5741;6622;6834;7124;8013;8864;9365;9555;9997;10105;10131;10514;10580;10873;10891;23369;23596;27166;27232;51052;53632;55022;55526;55811;57017;57103;63976;65990;79085;84701;87178;90624;112609;116285;130752;144363;153743;221395;246269;341947;378884;388753;400916;107075310"
"GO:1990440","positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress","BP",23.1230980354231,11,6.14035487325791,"1649;1051;467;468;22926;90993;7157;3309;1388;51360;84699"
"GO:0015986","proton motive force-driven ATP synthesis","BP",11.1161215767327,75,6.13394827603618,"498;518;4729;4710;539;509;10476;4535;516;4536;6391;522;515;4712;9551;4537;10632;9556;4540;4709;4718;4711;4702;4722;4704;4541;6392;506;4706;4698;4509;4694;4508;514;4725;6389;523;4707;4700;4539;4696;517;513;4719;4695;4731;521;4713;134145;4716;4715;4538;54539;84833;30968;4723;126328;4717;4714;4724;4701;55967;4708;51079;84277;6390;4726;374291;4720;9605;527;4705;4728;65990;267020"
"GO:0016538","cyclin-dependent protein serine/threonine kinase regulator activity","MF",12.8616084116426,49,6.12014746940007,"891;9133;890;1031;1164;1026;899;10614;10983;901;1032;1027;892;1019;4331;81669;8900;1030;1163;151195;896;595;27013;9134;8850;54619;900;898;902;894;10309;124790;8812;79935;92002;1028;836;904;905;1029;8851;8941;57018;79616;85417;219771;388324;414194;645121"
"GO:1904816","positive regulation of protein localization to chromosome, telomeric region","BP",22.2093668281807,12,6.11188480896817,"10576;10694;6950;10575;7203;22948;908;55135;26354;1736;10574;54552"
